root_stream_begin,day=1,own_count=236,opponent_count=65,begin=0,end=118
root_stream_action,day=1,index=0,robust=5/16/18,slice_best=5/16/18,improves=1,terminal=17@31,plan=1.-15,states=17578031,transitions=29187964792
root_stream_action,day=1,index=1,robust=5/17/19,slice_best=5/17/19,improves=1,terminal=17@29,plan=3.0.1.-11,states=19857062,transitions=35708883212
root_stream_action,day=1,index=2,robust=5/18/20,slice_best=5/18/20,improves=1,terminal=17@27,plan=3.2.5.0.1.-7,states=20452573,transitions=37854872911
root_stream_action,day=1,index=3,robust=5/17/19,slice_best=5/18/20,improves=0,terminal=17@27,plan=1.2.2.5.5.-7,states=21547328,transitions=40838155588
root_stream_action,day=1,index=4,robust=5/19/21,slice_best=5/19/21,improves=1,terminal=17@25,plan=3.2.1.1.5.5.-4,states=21836705,transitions=41911342254
root_stream_action,day=1,index=5,robust=5/19/21,slice_best=5/19/21,improves=0,terminal=17@24,plan=3.2.2.1.0.5.5.-4,states=21994718,transitions=42609816607
root_stream_action,day=1,index=6,robust=5/19/21,slice_best=5/19/21,improves=0,terminal=17@23,plan=3.2.1.1.2.5.5.5,states=22150320,transitions=43224091598
root_stream_action,day=1,index=7,robust=5/20/21,slice_best=5/20/21,improves=1,terminal=17@23,plan=3.2.2.2.0.0.5.5.-2,states=22172168,transitions=43322327491
root_stream_action,day=1,index=8,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=17@21,plan=3.2.2.2.5.1.0.5.5.-1,states=22225674,transitions=43565794677
root_stream_action,day=1,index=9,robust=5/20/21,slice_best=5/20/21,improves=0,terminal=17@22,plan=3.2.2.2.0.1.5.5.5,states=22258278,transitions=43720172880
root_stream_action,day=1,index=10,robust=5/16/17,slice_best=5/20/21,improves=0,terminal=18@30,plan=1.2.-13,states=23589878,transitions=48003525558
root_stream_action,day=1,index=11,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=18@28,plan=3.0.1.2.-9,states=23855835,transitions=49102748917
root_stream_action,day=1,index=12,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=18@27,plan=3.2.1.0.-8,states=28458915,transitions=56265166435
root_stream_action,day=1,index=13,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=18@26,plan=3.2.5.0.1.2.-5,states=28561336,transitions=56608212892
root_stream_action,day=1,index=14,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=18@28,plan=1.2.2.5.-9,states=28934956,transitions=58223429369
root_stream_action,day=1,index=15,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=18@26,plan=3.0.1.2.2.5.-5,states=29341669,transitions=59635921663
root_stream_action,day=1,index=16,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=18@26,plan=3.2.1.1.5.-6,states=29665031,transitions=60779564521
root_stream_action,day=1,index=17,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=18@25,plan=3.2.2.1.0.5.-6,states=29842856,transitions=61479753306
root_stream_action,day=1,index=18,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=18@24,plan=1.4.3.2.1.1.5.-2,states=29850913,transitions=61527385265
root_stream_action,day=1,index=19,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=18@24,plan=3.2.2.1.1.5.5.-4,states=29860139,transitions=61581788185
root_stream_action,day=1,index=20,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=18@24,plan=1.2.2.3.3.0.0.5.-1,states=30181998,transitions=62773394957
root_stream_action,day=1,index=21,robust=5/19/19,slice_best=5/20/21,improves=0,terminal=18@23,plan=3.2.1.2.3.0.0.5,states=30264418,transitions=63028589180
root_stream_action,day=1,index=22,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=18@24,plan=3.2.2.2.0.0.5.-4,states=30325454,transitions=63259653944
root_stream_action,day=1,index=23,robust=5/19/19,slice_best=5/20/21,improves=0,terminal=18@22,plan=3.2.2.2.5.1.0.5.-3,states=30358865,transitions=63397754879
root_stream_action,day=1,index=24,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=18@19,plan=3.2.2.1.4.2.5.1.0.5,states=30429347,transitions=63669323061
root_stream_action,day=1,index=25,robust=5/20/20,slice_best=5/20/21,improves=0,terminal=18@23,plan=3.2.2.2.0.1.5.5.-2,states=30443038,transitions=63722197712
root_stream_action,day=1,index=26,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=18@21,plan=3.2.2.2.5.1.1.5.5.-1,states=30449769,transitions=63753611854
root_stream_action,day=1,index=27,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=19@29,plan=1.2.2.-11,states=30461647,transitions=63850943929
root_stream_action,day=1,index=28,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=19@27,plan=3.0.1.2.2.-7,states=30464717,transitions=63874150591
root_stream_action,day=1,index=29,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=19@27,plan=3.2.1.1.-8,states=30707963,transitions=64758388744
root_stream_action,day=1,index=30,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=19@26,plan=3.2.2.1.0.-8,states=30732130,transitions=64899825329
root_stream_action,day=1,index=31,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=19@25,plan=1.4.3.2.1.1.-4,states=30733917,transitions=64910580605
root_stream_action,day=1,index=32,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=19@25,plan=3.2.2.1.1.5.-6,states=30738221,transitions=64937986784
root_stream_action,day=1,index=33,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=19@25,plan=1.2.2.3.3.0.0.-3,states=30764992,transitions=65147374023
root_stream_action,day=1,index=34,robust=5/18/20,slice_best=5/20/21,improves=0,terminal=19@24,plan=1.2.2.2.4.3.0.0.-1,states=30864381,transitions=65453406232
root_stream_action,day=1,index=35,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=19@24,plan=3.2.1.2.3.0.0.-2,states=30880884,transitions=65528536261
root_stream_action,day=1,index=36,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=19@25,plan=3.2.2.2.0.0.-6,states=30919516,transitions=65668284758
root_stream_action,day=1,index=37,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=19@23,plan=3.2.2.2.5.1.0.-5,states=30927331,transitions=65712598334
root_stream_action,day=1,index=38,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=19@20,plan=3.2.2.1.4.2.5.1.0.-2,states=30947016,transitions=65797329578
root_stream_action,day=1,index=39,robust=5/20/21,slice_best=5/20/21,improves=0,terminal=19@23,plan=3.2.1.2.3.0.1.5,states=30948375,transitions=65807741482
root_stream_action,day=1,index=40,robust=5/20/21,slice_best=5/20/21,improves=0,terminal=19@24,plan=3.2.2.2.0.1.5.-4,states=30970616,transitions=65890962840
root_stream_action,day=1,index=41,robust=5/20/20,slice_best=5/20/21,improves=0,terminal=19@22,plan=3.2.2.2.5.1.1.5.-3,states=30972779,transitions=65902943614
root_stream_action,day=1,index=42,robust=5/19/19,slice_best=5/20/21,improves=0,terminal=19@19,plan=3.2.2.1.4.2.5.1.1.5,states=30987999,transitions=65966395499
root_stream_action,day=1,index=43,robust=5/20/21,slice_best=5/20/21,improves=0,terminal=19@22,plan=1.4.3.2.2.2.0.1.5,states=30988803,transitions=65971767207
root_stream_action,day=1,index=44,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=20@26,plan=3.2.2.1.1.-8,states=31095910,transitions=66460083926
root_stream_action,day=1,index=45,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=20@24,plan=3.2.1.2.3.0.1.-2,states=31171251,transitions=66751343918
root_stream_action,day=1,index=46,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=20@25,plan=3.2.2.2.0.1.-6,states=31205673,transitions=66928269454
root_stream_action,day=1,index=47,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=20@23,plan=3.2.2.2.5.1.1.-5,states=31231361,transitions=67030815923
root_stream_action,day=1,index=48,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=20@20,plan=3.2.2.1.4.2.5.1.1.-2,states=31262298,transitions=67109890888
root_stream_action,day=1,index=49,robust=5/17/19,slice_best=5/20/21,improves=0,terminal=20@28,plan=1.2.2.2.-9,states=31325931,transitions=67576573709
root_stream_action,day=1,index=50,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=20@26,plan=3.2.1.1.2.-6,states=31326936,transitions=67584163082
root_stream_action,day=1,index=51,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=20@25,plan=3.2.2.1.0.2.-6,states=31331506,transitions=67603411423
root_stream_action,day=1,index=52,robust=5/19/21,slice_best=5/20/21,improves=0,terminal=20@24,plan=1.4.3.2.1.1.2.-2,states=31338676,transitions=67631713611
root_stream_action,day=1,index=53,robust=5/18/20,slice_best=5/20/21,improves=0,terminal=20@25,plan=1.2.2.3.3.0.1.-3,states=31340950,transitions=67646386891
root_stream_action,day=1,index=54,robust=5/20/21,slice_best=5/20/21,improves=0,terminal=20@23,plan=3.2.1.1.3.3.0.1,states=31341922,transitions=67650454581
root_stream_action,day=1,index=55,robust=5/20/21,slice_best=5/20/21,improves=0,terminal=20@24,plan=3.2.2.2.0.0.2.-4,states=31341987,transitions=67651135546
root_stream_action,day=1,index=56,robust=5/20/20,slice_best=5/20/21,improves=0,terminal=20@22,plan=3.2.2.2.5.1.0.2.-3,states=31342237,transitions=67652721380
root_stream_action,day=1,index=57,robust=5/19/19,slice_best=5/20/21,improves=0,terminal=20@19,plan=3.2.2.1.4.2.5.1.0.2,states=31343595,transitions=67657341575
root_stream_action,day=1,index=58,robust=5/20/21,slice_best=5/20/21,improves=0,terminal=20@22,plan=1.4.3.2.2.2.0.0.2,states=31344453,transitions=67661398918
root_stream_action,day=1,index=59,robust=5/15/16,slice_best=5/20/21,improves=0,terminal=25@32,plan=-17,states=32874439,transitions=72098082984
root_stream_action,day=1,index=60,robust=5/16/17,slice_best=5/20/21,improves=0,terminal=25@30,plan=1.4.-13,states=32929058,transitions=72309722454
root_stream_action,day=1,index=61,robust=5/16/17,slice_best=5/20/21,improves=0,terminal=25@30,plan=3.0.-13,states=33189810,transitions=73430401181
root_stream_action,day=1,index=62,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=25@28,plan=1.4.3.0.-9,states=33204589,transitions=73519632524
root_stream_action,day=1,index=63,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=25@28,plan=3.2.5.0.-9,states=33432204,transitions=74321349914
root_stream_action,day=1,index=64,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=25@25,plan=3.2.2.5.5.0.-6,states=33925641,transitions=75683183779
root_stream_action,day=1,index=65,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=25@26,plan=1.4.3.2.5.0.-5,states=33940519,transitions=75773940032
root_stream_action,day=1,index=66,robust=5/18/18,slice_best=5/20/21,improves=0,terminal=25@22,plan=3.2.2.2.5.5.5.0.-3,states=34032499,transitions=76087718350
root_stream_action,day=1,index=67,robust=5/16/17,slice_best=5/20/21,improves=0,terminal=25@19,plan=3.2.2.1.4.2.5.5.5.0,states=34113258,transitions=76334625904
root_stream_action,day=1,index=68,robust=5/18/18,slice_best=5/20/21,improves=0,terminal=25@20,plan=1.2.3.3.2.5.5.5.0,states=34150988,transitions=76466310968
root_stream_action,day=1,index=69,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=25@26,plan=1.2.2.5.5.4.-5,states=34183058,transitions=76657365551
root_stream_action,day=1,index=70,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=25@24,plan=1.2.2.4.4.5.0.-2,states=34183123,transitions=76658028737
root_stream_action,day=1,index=71,robust=5/19/20,slice_best=5/20/21,improves=0,terminal=25@23,plan=1.2.2.3.4.5.5.0.-2,states=34193019,transitions=76710906038
root_stream_action,day=1,index=72,robust=5/20/20,slice_best=5/20/21,improves=0,terminal=25@22,plan=1.2.2.3.3.5.5.5.0,states=34193987,transitions=76716138221
root_stream_action,day=1,index=73,robust=5/16/17,slice_best=5/20/21,improves=0,terminal=27@29,plan=1.2.3.-11,states=35301356,transitions=80391042617
root_stream_action,day=1,index=74,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=27@29,plan=3.2.1.-11,states=35335874,transitions=80588210260
root_stream_action,day=1,index=75,robust=5/17/18,slice_best=5/20/21,improves=0,terminal=27@27,plan=3.2.2.0.-10,states=35378476,transitions=80820561665
root_stream_action,day=1,index=76,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=27@27,plan=1.4.3.2.1.-7,states=35380961,transitions=80838464567
root_stream_action,day=1,index=77,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=27@25,plan=1.4.3.2.2.0.-6,states=35400433,transitions=80949564559
root_stream_action,day=1,index=78,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=27@24,plan=3.2.1.2.3.0.5.-2,states=35456188,transitions=81200286788
root_stream_action,day=1,index=79,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=27@25,plan=3.2.2.2.0.5.-6,states=35497381,transitions=81464646534
root_stream_action,day=1,index=80,robust=5/18/19,slice_best=5/20/21,improves=0,terminal=27@24,plan=3.2.2.2.5.0.-7,states=35506455,transitions=81520501859
